rank,param_id,source_symbol,side,sma,ema,fib_floor,fib_band,rw,eb,rw_lookback,confirm_enabled,confirm_mode,confirm_ema_period,confirm_min_distance,data_mode_used,total_trades,closed_positions,win_rate,expectancy,total_profit,total_return,ending_equity,peak_equity,max_dd_dollars,max_dd_pct,breached,consistency_score,overall_survival,max_concurrent_observed
111,short_cand_111_SOL_USDT,SOL/USDT,short,40,20,0.236,0.336,0.008,0.038,25,False,disabled,20,0.0,"1D, 4H->1D",71,48,0.5070422535211268,2.058085324141343,146.12405801403534,0.029224811602807068,5146.124058014046,5347.203213308031,295.17156693998277,5.520111264994842,True,29.13858118377222,False,4
5,short_cand_005_ADA_USDT,ADA/USDT,short,60,20,0.236,0.386,0.053,0.033,25,False,disabled,20,0.0,"1D, 4H->1D",60,42,0.55,2.6674315309520313,160.0458918571219,0.03200917837142438,5160.04589185713,5365.123395740678,301.0362741997251,5.61098509754156,True,29.194039950350774,False,4
138,short_cand_138_XRP_USDT,XRP/USDT,short,35,20,0.236,0.386,0.038,0.043,8,False,disabled,20,0.0,"1D, 4H->1D",75,52,0.49333333333333335,1.238626152964055,92.89696147230413,0.018579392294460824,5092.896961472314,5225.884951352922,203.78631312450852,3.8995560564675382,True,29.340445793479432,False,4
53,short_cand_053_BTC_USDT,BTC/USDT,short,50,20,0.236,0.586,0.032,0.013,14,False,disabled,20,0.0,"1D, 4H->1D",53,36,0.5471698113207547,3.0631673044336436,162.34786713498312,0.03246957342699663,5162.347867134991,5352.242461772607,279.884987558793,5.229303223047522,True,29.68051863111566,False,4
149,short_cand_149_XRP_USDT,XRP/USDT,short,50,20,0.236,0.436,0.047,0.018,21,False,disabled,20,0.0,"1D, 4H->1D",56,39,0.5357142857142857,2.6926021241253304,150.7857189510185,0.030157143790203702,5150.785718951026,5341.385391822979,280.8383388744951,5.257780861579937,True,30.986927629957595,False,4
12,short_cand_012_ADA_USDT,ADA/USDT,short,50,20,0.236,0.386,0.053,0.028,25,False,disabled,20,0.0,"1D, 4H->1D",60,42,0.5333333333333333,2.5057045066739008,150.34227040043405,0.03006845408008681,5150.342270400442,5356.4216231025985,302.45713836510095,5.646626790179911,True,31.078326463485723,False,4
3,short_cand_003_ADA_USDT,ADA/USDT,short,50,20,0.236,0.386,0.053,0.033,25,False,disabled,20,0.0,"1D, 4H->1D",61,43,0.5409836065573771,2.4597687189692112,150.0458918571219,0.03000917837142438,5150.04589185713,5355.123395740678,301.0362741997251,5.621462886161714,True,31.139714009734565,False,4
13,short_cand_013_ADA_USDT,ADA/USDT,short,60,20,0.236,0.386,0.05,0.033,25,False,disabled,20,0.0,"1D, 4H->1D",61,43,0.5409836065573771,2.4597687189692112,150.0458918571219,0.03000917837142438,5150.04589185713,5355.123395740678,301.0362741997251,5.621462886161714,True,31.139714009734565,False,4
150,short_cand_150_XRP_USDT,XRP/USDT,short,50,20,0.236,0.436,0.047,0.023,21,False,disabled,20,0.0,"1D, 4H->1D",60,42,0.5333333333333333,2.4853175380725308,149.11905228435185,0.02982381045687037,5149.11905228436,5339.718725156313,280.8383388744951,5.259421953284139,True,31.333260835487774,False,4
2,short_cand_002_ADA_USDT,ADA/USDT,short,65,20,0.236,0.386,0.053,0.033,25,False,disabled,20,0.0,"1D, 4H->1D",60,42,0.5333333333333333,2.4729870865075867,148.3792251904552,0.02967584503809104,5148.379225190463,5353.456729074011,301.0362741997251,5.62321298993287,True,31.48949022188921,False,4
113,short_cand_113_SOL_USDT,SOL/USDT,short,35,20,0.236,0.336,0.008,0.038,25,False,disabled,20,0.0,"1D, 4H->1D",76,52,0.5131578947368421,1.7629877750192482,133.98707090146286,0.02679741418029257,5133.987070901474,5323.8837338405365,281.8890755487673,5.294801495325266,True,31.778049170695944,False,4
47,short_cand_047_BTC_USDT,BTC/USDT,short,40,20,0.236,0.536,0.029,0.013,14,False,disabled,20,0.0,"1D, 4H->1D",59,39,0.5254237288135594,2.5070733439734227,147.91732729443194,0.029583465458886387,5147.917327294441,5296.214781556711,220.89017212994713,4.170717790735464,True,32.57609492652821,False,4
7,short_cand_007_ADA_USDT,ADA/USDT,short,40,20,0.236,0.336,0.053,0.038,25,False,disabled,20,0.0,"1D, 4H->1D",62,43,0.5161290322580645,2.088022441086592,129.4573913473687,0.02589147826947374,5129.457391347378,5330.536546641363,295.17156693998277,5.537370663483452,True,32.889954625451004,False,4
110,short_cand_110_SOL_USDT,SOL/USDT,short,40,20,0.236,0.336,0.002,0.038,25,False,disabled,20,0.0,"1D, 4H->1D",70,48,0.5,1.8493913049624093,129.45739134736866,0.02589147826947373,5129.457391347379,5330.536546641364,295.17156693998277,5.537370663483451,True,32.88995462545102,False,4
6,short_cand_006_ADA_USDT,ADA/USDT,short,50,20,0.236,0.386,0.05,0.033,25,False,disabled,20,0.0,"1D, 4H->1D",62,44,0.532258064516129,2.2588047073729336,140.0458918571219,0.028009178371424377,5140.04589185713,5345.123395740678,301.0362741997251,5.631979879821096,True,33.3632504231771,False,4
118,short_cand_118_SOL_USDT,SOL/USDT,short,30,20,0.236,0.286,0.002,0.053,25,False,disabled,20,0.0,"1D, 4H->1D",75,52,0.52,1.7115327196124932,128.364953970937,0.0256729907941874,5128.364953970948,5303.42309681495,262.7818427699358,4.95494773795727,True,33.36599051282608,False,4
40,short_cand_040_BNB_USDT,BNB/USDT,short,30,20,0.236,0.286,0.002,0.058,25,False,disabled,20,0.0,"1D, 4H->1D",79,55,0.5189873417721519,1.6037757886616495,126.69828730427031,0.02533965746085406,5126.698287304282,5301.756430148284,262.7818427699358,4.956505381417268,True,33.80490713412574,False,4
4,short_cand_004_ADA_USDT,ADA/USDT,short,60,20,0.236,0.336,0.053,0.038,25,False,disabled,20,0.0,"1D, 4H->1D",56,39,0.5178571428571429,2.222453416917298,124.45739134736868,0.024891478269473737,5124.457391347377,5325.536546641362,295.17156693998277,5.542569548717821,True,34.21128854822515,False,4
107,short_cand_107_SOL_USDT,SOL/USDT,short,40,20,0.236,0.336,0.02,0.038,25,False,disabled,20,0.0,"1D, 4H->1D",67,46,0.4925373134328358,1.8078217614035128,121.12405801403536,0.02422481160280707,5121.124058014045,5322.20321330803,295.17156693998277,5.54604089903809,True,35.152782999153054,False,4
24,short_cand_024_AVAX_USDT,AVAX/USDT,short,40,20,0.236,0.286,0.026,0.063,8,False,disabled,20,0.0,"1D, 4H->1D",58,40,0.5,1.3033239499410825,75.59278909658278,0.015118557819316555,5075.59278909659,5195.087596309663,176.2068696496408,3.3917978548583,True,35.76498670179062,False,4
57,short_cand_057_BTC_USDT,BTC/USDT,short,35,20,0.236,0.586,0.035,0.013,14,False,disabled,20,0.0,"1D, 4H->1D",68,46,0.5147058823529411,1.9791763817808619,134.5839939610986,0.02691679879221972,5134.583993961109,5282.881448223379,220.89017212994713,4.181244161824452,True,35.80343214226916,False,4
148,short_cand_148_XRP_USDT,XRP/USDT,short,80,20,0.236,0.436,0.032,0.018,21,False,disabled,20,0.0,"1D, 4H->1D",42,30,0.5476190476190477,3.0771605687164185,129.24074388608958,0.025848148777217916,5129.2407438860955,5334.92262379808,301.98968906926075,5.660619850832361,True,36.15257867042681,False,4
112,short_cand_112_SOL_USDT,SOL/USDT,short,35,20,0.236,0.336,0.002,0.038,25,False,disabled,20,0.0,"1D, 4H->1D",75,52,0.5066666666666667,1.564272056463949,117.32040423479617,0.023464080846959234,5117.320404234807,5307.2170671738695,281.8890755487673,5.3114291724057034,True,36.292474059524004,False,4
23,short_cand_023_AVAX_USDT,AVAX/USDT,short,40,20,0.236,0.286,0.02,0.058,8,False,disabled,20,0.0,"1D, 4H->1D",61,42,0.4918032786885246,1.1744709190423248,71.64272606158181,0.014328545212316362,5071.64272606159,5181.513792904421,167.0028413267919,3.2230511777366306,True,36.87606923769046,False,4
83,short_cand_083_ETH_USDT,ETH/USDT,short,85,20,0.236,0.586,0.029,0.038,8,False,disabled,20,0.0,"1D, 4H->1D",44,30,0.5,1.8022850000530797,79.30054000233551,0.015860108000467103,5079.300540002341,5191.7919709571515,165.1102947927866,3.1802178461003914,True,37.02516626588194,False,4
90,short_cand_090_ETH_USDT,ETH/USDT,short,85,20,0.236,0.536,0.029,0.038,8,False,disabled,20,0.0,"1D, 4H->1D",44,30,0.5,1.8022850000530797,79.30054000233551,0.015860108000467103,5079.300540002341,5191.7919709571515,165.1102947927866,3.1802178461003914,True,37.02516626588194,False,4
89,short_cand_089_ETH_USDT,ETH/USDT,short,80,20,0.236,0.586,0.029,0.038,8,False,disabled,20,0.0,"1D, 4H->1D",52,35,0.4807692307692308,1.5250103846602978,79.30054000233548,0.015860108000467096,5079.300540002342,5191.791970957152,165.1102947927866,3.180217846100391,True,37.02516626588196,False,4
116,short_cand_116_SOL_USDT,SOL/USDT,short,30,20,0.236,0.336,0.035,0.048,8,False,disabled,20,0.0,"1D, 4H->1D",74,51,0.4864864864864865,0.9706723605235028,71.8297546787392,0.014365950935747841,5071.829754678749,5193.457662330437,179.4543027012396,3.4553916555991306,True,37.04042983634236,False,4
15,short_cand_015_ADA_USDT,ADA/USDT,short,90,20,0.236,0.386,0.041,0.033,25,False,disabled,20,0.0,"1D, 4H->1D",46,33,0.5434782608695652,2.6507849785852877,121.93610901492323,0.024387221802984648,5121.93610901493,5324.610445118778,297.5153539643534,5.587551559515385,True,38.31831439032143,False,4
109,short_cand_109_SOL_USDT,SOL/USDT,short,35,20,0.236,0.336,0.02,0.038,25,False,disabled,20,0.0,"1D, 4H->1D",72,50,0.5,1.5137093180758734,108.98707090146289,0.021797414180292577,5108.987070901473,5298.883733840536,281.8890755487673,5.319782235426765,True,39.0674571958522,False,4
28,short_cand_028_AVAX_USDT,AVAX/USDT,short,30,20,0.236,0.286,0.002,0.053,14,False,disabled,20,0.0,"1D, 4H->1D",74,52,0.5,1.4486964309423904,107.2035358897369,0.02144070717794738,5107.203535889747,5281.228126269446,261.26756822921107,4.947098704743233,True,39.95226277591161,False,4
11,short_cand_011_ADA_USDT,ADA/USDT,short,40,20,0.236,0.386,0.053,0.033,25,False,disabled,20,0.0,"1D, 4H->1D",69,49,0.5072463768115942,1.6922623968520762,116.76610538279326,0.023353221076558652,5116.766105382802,5321.62665036895,300.71840418725697,5.650873763690432,True,40.014918245743445,False,4
119,short_cand_119_SOL_USDT,SOL/USDT,short,40,20,0.236,0.336,0.026,0.038,25,False,disabled,20,0.0,"1D, 4H->1D",66,46,0.48484848484848486,1.5826877476874046,104.4573913473687,0.02089147826947374,5104.457391347378,5305.536546641363,295.17156693998277,5.563463079466285,True,40.76157438380703,False,4
1,short_cand_001_ADA_USDT,ADA/USDT,short,50,20,0.236,0.336,0.053,0.038,25,False,disabled,20,0.0,"1D, 4H->1D",58,41,0.5,1.800989505989115,104.45739134736867,0.020891478269473733,5104.457391347377,5305.536546641362,295.17156693998277,5.5634630794662865,True,40.761574383807044,False,4
14,short_cand_014_ADA_USDT,ADA/USDT,short,40,20,0.236,0.386,0.05,0.033,25,False,disabled,20,0.0,"1D, 4H->1D",70,50,0.5,1.5252300768970466,106.76610538279326,0.02135322107655865,5106.766105382802,5311.62665036895,300.71840418725697,5.661512451489202,True,43.76282289228611,False,4
60,short_cand_060_BTC_USDT,BTC/USDT,short,60,20,0.236,0.586,0.029,0.013,14,False,disabled,20,0.0,"1D, 4H->1D",51,35,0.5098039215686274,2.14870576394311,109.58399396109863,0.021916798792219725,5109.583993961106,5257.8814482233765,220.89017212994713,4.20112500262982,True,43.97146627939393,False,4
106,short_cand_106_SOL_USDT,SOL/USDT,short,40,20,0.236,0.336,0.02,0.033,25,False,disabled,20,0.0,"1D, 4H->1D",59,41,0.4745762711864407,1.6993566225298542,100.2620407292614,0.02005240814585228,5100.262040729269,5303.82753545902,298.8247265515438,5.634133548908506,True,44.932053042536694,False,4
8,short_cand_008_ADA_USDT,ADA/USDT,short,50,20,0.236,0.336,0.05,0.033,25,False,disabled,20,0.0,"1D, 4H->1D",50,36,0.5,1.9052408145852275,95.26204072926137,0.019052408145852275,5095.262040729268,5298.827535459019,298.8247265515438,5.639449945329418,True,47.29039287541072,False,4
56,short_cand_056_BTC_USDT,BTC/USDT,short,80,20,0.236,0.586,0.029,0.013,14,False,disabled,20,0.0,"1D, 4H->1D",35,24,0.5142857142857142,2.879739453159254,100.79088086057389,0.020158176172114777,5100.790880860579,5245.535694154799,215.61519396794756,4.1104513731211805,True,47.80758788969591,False,4
95,short_cand_095_LINK_USDT,LINK/USDT,short,80,20,0.236,0.686,0.026,0.018,12,False,disabled,20,0.0,"1D, 4H->1D",42,29,0.5,2.208373453808023,92.75168505993697,0.018550337011987394,5092.751685059942,5240.138980441789,213.54239402877738,4.075128442695883,True,50.37521590844412,False,4
108,short_cand_108_SOL_USDT,SOL/USDT,short,35,20,0.236,0.336,0.02,0.033,25,False,disabled,20,0.0,"1D, 4H->1D",64,45,0.484375,1.3769539627607648,88.12505361668894,0.01762501072333779,5088.125053616697,5280.508055991525,285.54223516032835,5.407476555903329,True,51.12030174523494,False,4
22,short_cand_022_AVAX_USDT,AVAX/USDT,short,30,20,0.236,0.336,0.047,0.053,10,False,disabled,20,0.0,"1D, 4H->1D",68,47,0.45588235294117646,0.7331539347860493,49.85446756545135,0.00997089351309027,5049.85446756546,5158.661628859176,165.44409598739003,3.2071127724649298,True,52.99228445585875,False,4
125,short_cand_125_TON_USDT,TON/USDT,short,70,20,0.236,0.736,0.002,0.043,10,False,disabled,20,0.0,"1D, 4H->1D",81,55,0.4567901234567901,0.991024288794844,80.27296739238237,0.016054593478476473,5080.272967392393,5226.065081964376,211.19860700440677,4.041254819678238,True,53.04211200429929,False,4
124,short_cand_124_TON_USDT,TON/USDT,short,70,20,0.236,0.686,0.002,0.043,10,False,disabled,20,0.0,"1D, 4H->1D",81,55,0.4567901234567901,0.9910242887948439,80.27296739238236,0.016054593478476473,5080.272967392393,5226.065081964376,211.19860700440677,4.041254819678238,True,53.042112004299305,False,4
117,short_cand_117_SOL_USDT,SOL/USDT,short,40,20,0.236,0.336,0.026,0.033,25,False,disabled,20,0.0,"1D, 4H->1D",58,41,0.46551724137931033,1.4412995528033576,83.59537406259474,0.01671907481251895,5083.595374062602,5287.160868792353,298.8247265515438,5.6518939742379875,True,53.89029456135812,False,4
18,short_cand_018_AVAX_USDT,AVAX/USDT,short,30,20,0.236,0.336,0.038,0.053,10,False,disabled,20,0.0,"1D, 4H->1D",72,50,0.4583333333333333,0.6692750124831207,48.187800898784694,0.009637560179756938,5048.187800898794,5156.99496219251,165.44409598739003,3.208149265227342,True,54.825123316436944,False,4
91,short_cand_091_LINK_USDT,LINK/USDT,short,85,20,0.236,0.686,0.026,0.018,12,False,disabled,20,0.0,"1D, 4H->1D",39,27,0.48717948717948717,2.164573121194965,84.41835172660363,0.016883670345320727,5084.418351726608,5231.805647108455,213.54239402877738,4.081619395529328,True,55.347990871680075,False,4
98,short_cand_098_LINK_USDT,LINK/USDT,short,85,20,0.236,0.736,0.026,0.018,12,False,disabled,20,0.0,"1D, 4H->1D",39,27,0.48717948717948717,2.1645731211949646,84.41835172660362,0.016883670345320723,5084.418351726608,5231.805647108455,213.54239402877738,4.081619395529328,True,55.34799087168009,False,4
120,short_cand_120_SOL_USDT,SOL/USDT,short,35,20,0.236,0.336,0.026,0.033,25,False,disabled,20,0.0,"1D, 4H->1D",63,45,0.47619047619047616,1.134260110317814,71.45838695002229,0.014291677390004457,5071.45838695003,5263.841389324858,285.54223516032835,5.424598008203892,True,63.04339524695557,False,4
137,short_cand_137_XRP_USDT,XRP/USDT,short,30,20,0.236,0.386,0.038,0.043,8,False,disabled,20,0.0,"1D, 4H->1D",80,57,0.4625,0.5362120184038017,42.89696147230414,0.008579392294460829,5042.896961472314,5175.884951352922,203.78631312450852,3.937226484743269,True,63.539191796063655,False,4
134,short_cand_134_TON_USDT,TON/USDT,short,70,20,0.236,0.736,0.002,0.038,10,False,disabled,20,0.0,"1D, 4H->1D",76,52,0.4473684210526316,0.8588548341102945,65.27296739238238,0.013054593478476477,5065.272967392392,5211.065081964375,211.19860700440677,4.052887532250756,True,65.23141045126007,False,4
131,short_cand_131_TON_USDT,TON/USDT,short,70,20,0.236,0.686,0.002,0.038,10,False,disabled,20,0.0,"1D, 4H->1D",76,52,0.4473684210526316,0.8588548341102943,65.27296739238237,0.013054593478476473,5065.272967392392,5211.065081964375,211.19860700440677,4.052887532250756,True,65.23141045126009,False,4
101,short_cand_101_LINK_USDT,LINK/USDT,short,85,20,0.236,0.636,0.026,0.023,12,False,disabled,20,0.0,"1D, 4H->1D",43,30,0.46511627906976744,1.6531399626341932,71.0850183932703,0.01421700367865406,5071.085018393275,5218.472313775122,213.54239402877738,4.092048039904183,True,65.72954845304895,False,4
48,short_cand_048_BTC_USDT,BTC/USDT,short,30,20,0.236,0.536,0.032,0.013,14,False,disabled,20,0.0,"1D, 4H->1D",72,52,0.4583333333333333,0.98422955999787,70.86452831984664,0.014172905663969329,5070.864528319856,5259.670108013689,287.84850446336895,5.472748262762715,True,67.9969091655161,False,4
30,short_cand_030_AVAX_USDT,AVAX/USDT,short,30,20,0.236,0.336,0.055,0.068,8,False,disabled,20,0.0,"1D, 4H->1D",68,48,0.4411764705882353,0.5844467915770492,39.74238182723934,0.007948476365447868,5039.742381827247,5173.716600057311,205.14870521261673,3.965209559610286,True,68.02750546112264,False,4
104,short_cand_104_LINK_USDT,LINK/USDT,short,75,20,0.236,0.686,0.026,0.018,12,False,disabled,20,0.0,"1D, 4H->1D",42,30,0.47619047619047616,1.5734528188873884,66.08501839327032,0.013217003678654063,5066.085018393275,5213.472313775122,213.54239402877738,4.09597253378621,True,70.70265355698444,False,4
94,short_cand_094_LINK_USDT,LINK/USDT,short,85,20,0.236,0.686,0.023,0.018,12,False,disabled,20,0.0,"1D, 4H->1D",42,30,0.4523809523809524,1.2956750411096103,54.41835172660363,0.010883670345320727,5054.418351726608,5201.805647108455,213.54239402877738,4.1051590258371125,True,85.86048662848668,False,4
93,short_cand_093_LINK_USDT,LINK/USDT,short,85,20,0.236,0.686,0.026,0.023,12,False,disabled,20,0.0,"1D, 4H->1D",45,32,0.4444444444444444,1.1352226309615625,51.08501839327032,0.010217003678654064,5051.085018393275,5198.472313775122,213.54239402877738,4.107791311361304,True,91.46294369117527,False,4
26,short_cand_026_AVAX_USDT,AVAX/USDT,short,30,20,0.236,0.286,0.026,0.063,8,False,disabled,20,0.0,"1D, 4H->1D",63,45,0.4603174603174603,0.40623474756480554,25.59278909658275,0.00511855781931655,5025.59278909659,5145.087596309663,176.2068696496408,3.424759371949779,True,105.63815794315042,False,4
103,short_cand_103_LINK_USDT,LINK/USDT,short,85,20,0.236,0.636,0.026,0.028,12,False,disabled,20,0.0,"1D, 4H->1D",45,32,0.4222222222222222,0.875963371702303,39.41835172660363,0.007883670345320726,5039.418351726608,5186.805647108455,213.54239402877738,4.11703095426032,True,118.53327082707317,False,4
25,short_cand_025_AVAX_USDT,AVAX/USDT,short,30,20,0.236,0.286,0.02,0.058,8,False,disabled,20,0.0,"1D, 4H->1D",66,47,0.45454545454545453,0.3279200918421483,21.64272606158179,0.004328545212316358,5021.64272606159,5131.513792904421,167.0028413267919,3.2544556648705565,True,122.06882437575399,False,4
65,short_cand_065_DOGE_USDT,DOGE/USDT,short,70,20,0.236,0.636,0.044,0.033,10,False,disabled,20,0.0,"1D, 4H->1D",60,42,0.4,-0.6355025394398319,-38.130152366389915,-0.0076260304732779826,4961.869847633617,5113.667564102762,153.4179678925766,3.0001552891226146,True,999.0,False,4
105,short_cand_105_LINK_USDT,LINK/USDT,short,90,20,0.236,0.686,0.026,0.023,12,False,disabled,20,0.0,"1D, 4H->1D",38,28,0.3684210526315789,-1.7439083214956066,-66.26851621683305,-0.01325370324336661,4933.731483783171,5081.319103754322,152.89714969929446,3.009005074810726,True,999.0,False,4
130,short_cand_130_TON_USDT,TON/USDT,short,90,20,0.236,0.736,0.017,0.058,12,False,disabled,20,0.0,"1D, 4H->1D",57,41,0.42105263157894735,-0.7437244478045368,-42.3922935248586,-0.008478458704971721,4957.607706475149,5107.528330798529,153.9238321590774,3.013665753568368,True,999.0,False,4
96,short_cand_096_LINK_USDT,LINK/USDT,short,85,20,0.236,0.686,0.026,0.028,12,False,disabled,20,0.0,"1D, 4H->1D",45,32,0.37777777777777777,-1.1041193473420943,-49.68537063039424,-0.009937074126078848,4950.314629369611,5102.98577042099,154.3016107237254,3.023751538131287,True,999.0,False,4
66,short_cand_066_DOGE_USDT,DOGE/USDT,short,75,20,0.236,0.636,0.044,0.033,10,False,disabled,20,0.0,"1D, 4H->1D",56,39,0.39285714285714285,-0.6511336732093438,-36.46348569972325,-0.00729269713994465,4963.536514300283,5117.000897436095,155.08463455924357,3.030772080515946,True,999.0,False,4
16,short_cand_016_AVAX_USDT,AVAX/USDT,short,30,20,0.236,0.286,0.002,0.053,12,False,disabled,20,0.0,"1D, 4H->1D",24,21,0.16666666666666666,-6.192961124201425,-148.6310669808342,-0.029726213396166837,4851.368933019166,5002.073153427587,152.14917718022753,3.041722352180512,True,999.0,False,4
129,short_cand_129_TON_USDT,TON/USDT,short,90,20,0.236,0.736,0.017,0.048,12,False,disabled,20,0.0,"1D, 4H->1D",61,43,0.4426229508196721,-0.3067239553306267,-18.71016127516823,-0.003742032255033646,4981.28983872484,5131.632381589022,156.6202184037129,3.05205452685243,True,999.0,False,4
135,short_cand_135_TON_USDT,TON/USDT,short,90,20,0.236,0.486,0.02,0.063,12,False,disabled,20,0.0,"1D, 4H->1D",60,43,0.4,-0.8792192973303706,-52.75315783982224,-0.010550631567964448,4947.246842160185,5101.95077675699,156.6088853838255,3.0695883248676217,True,999.0,False,4
133,short_cand_133_TON_USDT,TON/USDT,short,90,20,0.236,0.486,0.02,0.058,12,False,disabled,20,0.0,"1D, 4H->1D",60,43,0.4,-0.8792192973303707,-52.753157839822244,-0.01055063156796445,4947.246842160185,5101.95077675699,156.6088853838255,3.0695883248676217,True,999.0,False,4
127,short_cand_127_TON_USDT,TON/USDT,short,90,20,0.236,0.486,0.02,0.068,12,False,disabled,20,0.0,"1D, 4H->1D",60,43,0.4,-0.8792192973303709,-52.75315783982225,-0.01055063156796445,4947.246842160185,5101.95077675699,156.6088853838255,3.0695883248676217,True,999.0,False,4
128,short_cand_128_TON_USDT,TON/USDT,short,90,20,0.236,0.686,0.017,0.058,12,False,disabled,20,0.0,"1D, 4H->1D",57,41,0.40350877192982454,-0.8670144650261219,-49.41982450648895,-0.00988396490129779,4950.580175493518,5106.494321153869,157.81909644737152,3.0905565838700575,True,999.0,False,4
132,short_cand_132_TON_USDT,TON/USDT,short,90,20,0.236,0.686,0.017,0.068,12,False,disabled,20,0.0,"1D, 4H->1D",60,43,0.4,-0.8792192973303713,-52.75315783982228,-0.010550631567964456,4947.246842160185,5103.72584066169,158.3839492885254,3.1033004952317573,True,999.0,False,4
126,short_cand_126_TON_USDT,TON/USDT,short,90,20,0.236,0.686,0.017,0.048,12,False,disabled,20,0.0,"1D, 4H->1D",62,44,0.41935483870967744,-0.5551584597820799,-34.41982450648895,-0.00688396490129779,4965.580175493519,5123.276284036196,159.6010593296969,3.1152147665157877,True,999.0,False,4
123,short_cand_123_TON_USDT,TON/USDT,short,90,20,0.236,0.486,0.017,0.063,12,False,disabled,20,0.0,"1D, 4H->1D",62,44,0.4032258064516129,-0.8374243937295868,-51.92031241123438,-0.010384062482246876,4948.079687588774,5101.95077675699,159.20109387158573,3.1203965078781195,True,999.0,False,4
121,short_cand_121_TON_USDT,TON/USDT,short,90,20,0.236,0.486,0.017,0.068,12,False,disabled,20,0.0,"1D, 4H->1D",62,44,0.4032258064516129,-0.8374243937295869,-51.920312411234384,-0.010384062482246877,4948.079687588774,5101.95077675699,159.20109387158573,3.1203965078781195,True,999.0,False,4
122,short_cand_122_TON_USDT,TON/USDT,short,90,20,0.236,0.486,0.017,0.058,12,False,disabled,20,0.0,"1D, 4H->1D",62,44,0.4032258064516129,-0.837424393729587,-51.92031241123439,-0.010384062482246879,4948.079687588774,5101.95077675699,159.20109387158573,3.1203965078781195,True,999.0,False,4
